star_rating,review_score,review_date
4,0.4678,2015/8/18
5,0.6696,2015/8/18
5,0.9531,2015/8/18
4,0.9284,2015/8/18
5,0.4754,2015/8/18
5,0.6892,2015/8/18
5,0.9359,2015/8/18
3,0,2015/8/18
5,0.6988,2015/8/18
5,0.9447,2015/8/18
5,0.296,2015/8/17
5,0,2015/8/17
4,0.9001,2015/8/17
3,0.2252,2015/8/17
5,0.632,2015/8/17
5,0.5949,2015/8/17
5,0.9272,2015/8/17
5,0.903,2015/8/17
5,0.835,2015/8/17
3,0,2015/8/17
4,0.9036,2015/8/17
1,-0.9105,2015/8/17
5,0.7633,2015/8/17
5,0.9217,2015/8/17
3,0,2015/8/17
3,0.0433,2015/8/17
5,0.9376,2015/8/17
5,0.9001,2015/8/17
5,0.9231,2015/8/17
5,0.636,2015/8/17
5,0.9179,2015/8/16
4,0.4404,2015/8/16
5,0.4588,2015/8/16
5,0.9325,2015/8/16
1,-0.4466,2015/8/16
3,0.25,2015/8/16
5,0.9787,2015/8/16
5,0.4588,2015/8/16
5,0,2015/8/16
5,0.5989,2015/8/15
5,0.9485,2015/8/15
5,0.4588,2015/8/15
5,0.8173,2015/8/15
5,0.93,2015/8/15
5,0.7906,2015/8/15
5,0.3716,2015/8/15
5,0.9531,2015/8/15
1,0.3544,2015/8/15
5,0.9348,2015/8/14
5,0.7184,2015/8/14
5,0.9682,2015/8/14
1,-0.3164,2015/8/14
4,0.1098,2015/8/14
5,0.83,2015/8/14
5,0.9508,2015/8/14
3,0.5315,2015/8/14
5,0.984,2015/8/14
5,0.0296,2015/8/14
5,0.8497,2015/8/14
5,0.6461,2015/8/14
5,0.9516,2015/8/14
5,0.5949,2015/8/13
5,0.5994,2015/8/13
5,0.6468,2015/8/13
5,0.3794,2015/8/13
5,0.9183,2015/8/13
4,0.4588,2015/8/13
5,0.8299,2015/8/13
5,0.3818,2015/8/13
4,0,2015/8/13
5,0.9517,2015/8/13
1,-0.8655,2015/8/13
3,0.9271,2015/8/13
3,0,2015/8/13
2,-0.4973,2015/8/13
4,0.9274,2015/8/12
5,0.941,2015/8/12
5,0.8935,2015/8/12
5,0.8622,2015/8/12
5,0.8438,2015/8/12
5,0.7169,2015/8/12
3,0,2015/8/11
5,0.8217,2015/8/11
4,0.9582,2015/8/11
5,0.8715,2015/8/11
5,0.8928,2015/8/11
5,0.8544,2015/8/11
2,0,2015/8/11
5,0,2015/8/11
4,0.8316,2015/8/11
5,0.9202,2015/8/11
5,0.6683,2015/8/11
5,0.9827,2015/8/11
5,0,2015/8/11
5,0.9904,2015/8/11
5,0,2015/8/10
5,0.2263,2015/8/10
5,0.9474,2015/8/10
5,0.8442,2015/8/10
5,0.885,2015/8/10
5,0.9484,2015/8/10
5,0.8972,2015/8/10
4,0.9802,2015/8/9
2,0.9632,2015/8/9
5,0.6645,2015/8/9
2,-0.4215,2015/8/9
5,0.9246,2015/8/9
4,0.9542,2015/8/9
4,0.4404,2015/8/9
4,-0.4215,2015/8/9
3,-0.5664,2015/8/9
5,0.7574,2015/8/9
5,0.4588,2015/8/8
5,0.9895,2015/8/8
5,0.4404,2015/8/8
2,-0.9151,2015/8/8
5,0.3233,2015/8/8
5,0.8403,2015/8/8
5,0.9127,2015/8/7
5,0.8937,2015/8/7
5,0.9431,2015/8/7
5,0.9136,2015/8/7
1,-0.1232,2015/8/7
5,0.941,2015/8/7
4,0.8519,2015/8/7
3,0.9146,2015/8/7
5,0.7579,2015/8/7
2,0.2491,2015/8/7
2,-0.9018,2015/8/7
5,0.647,2015/8/7
5,0.7717,2015/8/7
5,0.802,2015/8/7
5,0.6369,2015/8/7
5,0.4404,2015/8/7
4,0.9153,2015/8/7
5,0.9228,2015/8/7
5,0.8934,2015/8/7
5,0.5061,2015/8/7
5,0.7249,2015/8/7
4,0.4404,2015/8/7
5,0.9732,2015/8/7
5,0.6249,2015/8/7
5,0.8684,2015/8/7
5,0.9349,2015/8/7
5,0.8074,2015/8/7
5,0.8689,2015/8/7
3,0.3634,2015/8/6
5,0.6476,2015/8/6
5,0.9638,2015/8/6
5,0.7593,2015/8/6
4,0.4215,2015/8/6
5,0.902,2015/8/6
1,0,2015/8/6
5,0.6249,2015/8/6
5,0.6696,2015/8/6
5,0.7396,2015/8/6
2,-0.5553,2015/8/6
5,0,2015/8/6
5,0.5302,2015/8/6
5,0.8151,2015/8/6
5,0.6249,2015/8/6
5,0.807,2015/8/6
3,0.8591,2015/8/6
4,-0.0521,2015/8/6
5,0.6369,2015/8/6
4,0.4215,2015/8/6
3,-0.4005,2015/8/6
5,0.9987,2015/8/5
5,0.9314,2015/8/5
5,-0.0839,2015/8/5
5,0.9049,2015/8/5
4,0.939,2015/8/5
5,0.6249,2015/8/5
5,0.6249,2015/8/5
5,0.7844,2015/8/5
5,0.5719,2015/8/5
3,-0.1556,2015/8/5
5,0,2015/8/5
5,0.7759,2015/8/5
5,0.4404,2015/8/5
3,0.7887,2015/8/5
3,0.4939,2015/8/5
5,0.926,2015/8/5
5,0.9577,2015/8/5
3,0.4588,2015/8/5
4,0.5095,2015/8/5
5,0.9578,2015/8/5
5,0.5106,2015/8/5
5,0.7034,2015/8/5
1,-0.4019,2015/8/5
5,0,2015/8/5
5,0.9348,2015/8/5
5,0.8827,2015/8/5
5,0.9817,2015/8/4
5,0.6131,2015/8/4
5,0.867,2015/8/4
5,0.6696,2015/8/4
5,0.6785,2015/8/4
5,-0.0767,2015/8/4
3,0.8555,2015/8/4
5,0.674,2015/8/4
4,0.3716,2015/8/4
5,0.4215,2015/8/4
5,0.5945,2015/8/4
5,0.8478,2015/8/4
5,0.6249,2015/8/4
3,0.8016,2015/8/4
5,0.9589,2015/8/4
1,0.34,2015/8/4
5,-0.4019,2015/8/4
5,0.6808,2015/8/4
5,0.9571,2015/8/4
5,0.6696,2015/8/3
5,0.9807,2015/8/3
4,0.5719,2015/8/3
4,0.92,2015/8/3
4,0.9081,2015/8/3
1,0.8391,2015/8/3
5,0.4404,2015/8/3
4,0.9665,2015/8/3
5,0.5719,2015/8/3
5,0.7506,2015/8/3
5,0.7034,2015/8/3
5,0.9255,2015/8/2
5,0.8268,2015/8/2
5,0.5719,2015/8/2
3,0.8607,2015/8/2
2,0.9167,2015/8/2
5,0.9577,2015/8/2
5,0.9712,2015/8/2
5,0.924,2015/8/2
1,0.8434,2015/8/2
4,-0.7147,2015/8/2
4,-0.4767,2015/8/2
2,0.4978,2015/8/2
5,0.9704,2015/8/1
5,0.6679,2015/8/1
5,0.8707,2015/8/1
4,0.2382,2015/8/1
5,0.8752,2015/8/1
5,0.9841,2015/8/1
5,0.9728,2015/8/1
5,0.9654,2015/8/1
5,0.6679,2015/8/1
4,0.8697,2015/8/1
5,0.9492,2015/8/1
5,0.974,2015/8/1
1,0.3359,2015/8/1
3,0,2015/8/1
5,0.729,2015/8/1
5,0.8684,2015/8/1
5,0.9298,2015/8/1
5,0.9359,2015/8/1
5,0.8405,2015/8/1
5,0.7906,2015/8/1
5,0.6467,2015/7/31
5,0.8483,2015/7/31
4,0.8715,2015/7/31
5,0.6784,2015/7/31
4,0.705,2015/7/31
3,0.9099,2015/7/31
5,0.5719,2015/7/31
5,0.7901,2015/7/31
1,0.6476,2015/7/31
5,0.6249,2015/7/31
4,0.9239,2015/7/31
5,0.9776,2015/7/31
5,0.4588,2015/7/31
5,0.8553,2015/7/31
5,0.824,2015/7/31
5,0.7717,2015/7/31
5,0.9535,2015/7/31
4,0.9829,2015/7/31
5,0.7609,2015/7/30
1,0.4588,2015/7/30
1,-0.9076,2015/7/30
5,0.765,2015/7/30
4,0.8944,2015/7/30
5,0.9334,2015/7/30
4,0.8481,2015/7/30
5,0.5719,2015/7/30
5,0,2015/7/30
5,0.8922,2015/7/29
5,0.4939,2015/7/29
5,0.4404,2015/7/29
5,0.5719,2015/7/29
5,0,2015/7/29
2,-0.4767,2015/7/29
5,0.9467,2015/7/29
5,0.9382,2015/7/29
5,0.7379,2015/7/29
5,0.0772,2015/7/29
5,0.6114,2015/7/29
5,0.9557,2015/7/29
3,0.8402,2015/7/29
5,0.878,2015/7/29
5,0.8745,2015/7/29
3,0,2015/7/29
5,0.9382,2015/7/29
5,0.6588,2015/7/29
4,0,2015/7/29
5,0.8872,2015/7/29
2,0.8271,2015/7/29
5,0.8701,2015/7/28
5,0.5719,2015/7/28
5,0.5849,2015/7/28
1,0,2015/7/28
5,0.6219,2015/7/28
5,0.8713,2015/7/28
5,0.8617,2015/7/28
5,0.9346,2015/7/28
1,-0.9623,2015/7/28
5,0,2015/7/28
5,0.8268,2015/7/28
5,0.765,2015/7/28
5,0.4215,2015/7/28
1,0,2015/7/28
5,0.6249,2015/7/28
5,0.5719,2015/7/28
5,0.4574,2015/7/27
5,-0.25,2015/7/27
5,0.8555,2015/7/27
5,0.8999,2015/7/27
5,0.9115,2015/7/27
5,0.6249,2015/7/27
5,0.5574,2015/7/27
3,0.7899,2015/7/27
5,0.7506,2015/7/27
4,0.8437,2015/7/27
5,0.6369,2015/7/27
5,0.7506,2015/7/27
2,0.2574,2015/7/27
5,0.8774,2015/7/27
5,0.9823,2015/7/27
5,0.9349,2015/7/27
4,0.8346,2015/7/27
3,-0.5256,2015/7/27
5,0.6249,2015/7/27
5,0,2015/7/27
5,0.9403,2015/7/27
4,0.9153,2015/7/27
5,0.8555,2015/7/27
5,0.8779,2015/7/27
1,-0.481,2015/7/27
4,0.875,2015/7/27
5,0.8976,2015/7/27
5,0.6114,2015/7/27
3,0.7184,2015/7/27
3,0.0283,2015/7/27
5,0.6892,2015/7/27
5,0.6369,2015/7/27
4,0.2263,2015/7/27
4,0.8591,2015/7/27
5,0.8481,2015/7/27
5,0.9678,2015/7/27
2,0.6697,2015/7/26
5,0.7772,2015/7/26
5,0,2015/7/26
5,0.9658,2015/7/26
5,0.9259,2015/7/26
2,-0.1576,2015/7/25
3,-0.34,2015/7/25
4,0.9245,2015/7/25
5,0.9329,2015/7/25
5,0.7184,2015/7/25
5,0.9633,2015/7/25
2,-0.1828,2015/7/25
5,0.9684,2015/7/25
5,0.3612,2015/7/25
5,0.945,2015/7/25
5,0.873,2015/7/25
5,0,2015/7/25
5,0.4754,2015/7/25
5,0.9441,2015/7/24
5,0.8934,2015/7/24
5,0.9313,2015/7/24
5,0.4927,2015/7/24
5,0.9287,2015/7/24
5,0,2015/7/24
5,0.6369,2015/7/24
1,-0.1154,2015/7/24
5,0.9606,2015/7/24
5,0.7717,2015/7/24
3,0.8176,2015/7/24
2,0.9062,2015/7/23
1,0.0785,2015/7/23
5,0.9216,2015/7/23
4,0,2015/7/23
4,0.8481,2015/7/23
1,0.5859,2015/7/23
5,0,2015/7/23
4,0.6696,2015/7/23
5,0.9911,2015/7/23
2,-0.8361,2015/7/23
3,-0.6964,2015/7/23
5,0.8405,2015/7/23
3,0.6655,2015/7/23
5,0.9094,2015/7/23
1,0,2015/7/23
4,0.2001,2015/7/23
5,0.7496,2015/7/23
1,0.3818,2015/7/23
5,0.6114,2015/7/23
5,0.8059,2015/7/22
2,-0.7717,2015/7/22
5,0.4404,2015/7/22
4,0.5719,2015/7/22
4,0.9735,2015/7/22
5,0.5707,2015/7/22
5,0.6696,2015/7/22
5,0.9682,2015/7/22
4,0.4404,2015/7/22
5,0.9309,2015/7/22
5,0,2015/7/22
5,0.9589,2015/7/22
5,0.8347,2015/7/22
4,0.9139,2015/7/22
5,0.5719,2015/7/22
5,0.8926,2015/7/22
5,0.5994,2015/7/22
5,0.9403,2015/7/22
1,0,2015/7/21
5,0.9658,2015/7/21
5,-0.4448,2015/7/21
5,0.9681,2015/7/21
5,0.8151,2015/7/21
2,-0.2182,2015/7/21
1,-0.5849,2015/7/21
5,0.7096,2015/7/21
4,0.8779,2015/7/21
5,0.7998,2015/7/21
5,0.9796,2015/7/21
5,0.4215,2015/7/21
5,0.6696,2015/7/21
3,0.5927,2015/7/21
5,0.5399,2015/7/21
5,0.9027,2015/7/21
5,0.9298,2015/7/21
5,0.4404,2015/7/21
5,0.9412,2015/7/21
5,0.6249,2015/7/21
4,0.8721,2015/7/21
5,0.9282,2015/7/21
5,0.7906,2015/7/21
5,0.6892,2015/7/21
4,0.95,2015/7/21
3,0.2235,2015/7/21
5,0.7482,2015/7/21
5,0.5949,2015/7/21
4,0.8374,2015/7/21
5,0.4926,2015/7/21
5,0.3017,2015/7/21
5,0.6848,2015/7/21
5,0.5719,2015/7/20
5,0.8955,2015/7/20
5,0.636,2015/7/20
2,0,2015/7/20
5,0.9699,2015/7/20
5,0.871,2015/7/20
5,0.9287,2015/7/20
5,0.9245,2015/7/20
5,0.5166,2015/7/20
5,0.8766,2015/7/20
5,0.9916,2015/7/20
5,0.6249,2015/7/20
5,0.5719,2015/7/20
5,0.8264,2015/7/20
1,-0.6369,2015/7/19
5,0.8934,2015/7/19
2,-0.1531,2015/7/19
5,0.8268,2015/7/19
5,0.6114,2015/7/19
3,0.2942,2015/7/19
5,0.9838,2015/7/19
5,0.6249,2015/7/19
5,0.9849,2015/7/19
1,0.6711,2015/7/19
5,0.4295,2015/7/19
5,0.6679,2015/7/19
2,-0.9002,2015/7/19
2,-0.4873,2015/7/19
5,0.9475,2015/7/19
5,0.9749,2015/7/18
5,0.7615,2015/7/18
5,0.7845,2015/7/18
5,0.7717,2015/7/18
5,0.8268,2015/7/18
5,0.9795,2015/7/18
3,-0.6446,2015/7/18
5,0.9117,2015/7/18
5,0.6114,2015/7/18
2,0.5409,2015/7/18
5,0,2015/7/18
5,0.9448,2015/7/18
2,0.4404,2015/7/18
5,0.9491,2015/7/18
5,0.9215,2015/7/18
5,0.6249,2015/7/18
3,-0.6249,2015/7/18
4,0.6571,2015/7/17
3,0,2015/7/17
1,-0.8516,2015/7/17
5,0,2015/7/17
5,0,2015/7/17
4,0.6333,2015/7/17
5,0.9118,2015/7/17
3,-0.546,2015/7/17
5,0.9637,2015/7/17
5,0,2015/7/17
5,0.4754,2015/7/17
5,0.902,2015/7/17
5,0.8555,2015/7/17
5,0.9284,2015/7/17
4,-0.2755,2015/7/17
4,0.8462,2015/7/17
5,0.5423,2015/7/17
5,0.9582,2015/7/16
5,0.8011,2015/7/16
2,0.7579,2015/7/16
5,0.906,2015/7/16
4,0.6249,2015/7/16
5,0.8674,2015/7/16
5,0.8316,2015/7/16
5,0.8591,2015/7/16
3,0,2015/7/16
5,0.9588,2015/7/16
1,-0.6597,2015/7/16
5,0.9115,2015/7/16
5,0.6696,2015/7/16
5,0.8478,2015/7/16
5,0.6249,2015/7/16
5,0.6249,2015/7/16
4,0.9566,2015/7/16
4,0.896,2015/7/16
5,0.7568,2015/7/16
4,0.8316,2015/7/16
5,0.9165,2015/7/16
4,0.9849,2015/7/16
5,0.6486,2015/7/15
2,0.4738,2015/7/15
5,0.9023,2015/7/15
5,0.6131,2015/7/15
4,0.9704,2015/7/15
5,0.5951,2015/7/15
4,0.9293,2015/7/15
5,0.4588,2015/7/15
5,0,2015/7/15
5,0.6908,2015/7/15
3,0.123,2015/7/15
5,0.9403,2015/7/15
5,0.9598,2015/7/14
5,0.9089,2015/7/14
3,-0.3147,2015/7/14
3,0.2732,2015/7/14
5,0.902,2015/7/14
5,0,2015/7/14
5,0.8726,2015/7/14
5,0.6369,2015/7/14
4,0.1088,2015/7/14
5,0.9051,2015/7/14
1,0.3818,2015/7/14
5,0.6249,2015/7/14
5,0.8126,2015/7/14
3,0.0258,2015/7/13
3,0.8808,2015/7/13
5,0.9452,2015/7/13
5,0.1677,2015/7/13
5,0.4588,2015/7/13
5,0.8439,2015/7/13
5,0.922,2015/7/13
5,0.9488,2015/7/13
5,0.8419,2015/7/13
4,0.9803,2015/7/13
5,0.8003,2015/7/13
5,0,2015/7/13
3,-0.7147,2015/7/13
4,0.8591,2015/7/13
5,0.5963,2015/7/13
5,0.9644,2015/7/13
1,0.128,2015/7/13
5,0.9601,2015/7/12
5,0.8118,2015/7/12
5,0.9314,2015/7/12
5,0.8856,2015/7/12
5,0.5106,2015/7/12
5,-0.2924,2015/7/12
5,0.9825,2015/7/12
5,0.9476,2015/7/12
5,0.6269,2015/7/12
5,0.9206,2015/7/12
5,0.9231,2015/7/12
4,0.7269,2015/7/12
5,0.9153,2015/7/12
5,0.9451,2015/7/12
5,0.8534,2015/7/12
5,0.6467,2015/7/12
1,0.855,2015/7/12
5,0.9041,2015/7/12
1,-0.2449,2015/7/12
5,0.6467,2015/7/12
5,0.8065,2015/7/12
5,0.8088,2015/7/11
5,0.765,2015/7/11
3,0.6135,2015/7/11
5,0.542,2015/7/11
5,0.6369,2015/7/11
5,0.2921,2015/7/11
1,0,2015/7/11
5,0.8841,2015/7/11
5,0.8074,2015/7/11
5,0.7906,2015/7/11
5,0.6114,2015/7/11
5,0.6696,2015/7/11
5,0.9022,2015/7/11
5,0.6696,2015/7/11
4,0.847,2015/7/11
5,0.7932,2015/7/11
5,0.9538,2015/7/11
2,-0.7981,2015/7/10
5,0.8285,2015/7/10
5,0.8745,2015/7/10
5,0.7824,2015/7/10
5,0,2015/7/10
5,0.9448,2015/7/10
5,0.5095,2015/7/10
5,0.7639,2015/7/10
5,0.9541,2015/7/10
5,0.9652,2015/7/10
5,0.7906,2015/7/10
5,0.9812,2015/7/10
5,0.6597,2015/7/10
5,0.705,2015/7/10
3,0,2015/7/9
5,0.8622,2015/7/9
4,0.4926,2015/7/9
5,0.8655,2015/7/9
5,0.9501,2015/7/9
3,0.8733,2015/7/9
5,0.8957,2015/7/9
5,0.0258,2015/7/9
5,0.9183,2015/7/9
5,0.4404,2015/7/9
5,0.9447,2015/7/9
5,0.8481,2015/7/9
5,0.9737,2015/7/8
5,0.4939,2015/7/8
4,0.7845,2015/7/8
5,0.9368,2015/7/8
5,0.9599,2015/7/8
5,0.9814,2015/7/8
5,0.876,2015/7/8
5,0.6369,2015/7/8
4,0,2015/7/8
5,0.7249,2015/7/8
5,0.855,2015/7/8
5,0.7339,2015/7/8
5,0.6249,2015/7/8
4,0.2838,2015/7/8
5,0.34,2015/7/8
4,0.8326,2015/7/7
1,0,2015/7/7
2,-0.8368,2015/7/7
5,0.6369,2015/7/7
5,0.831,2015/7/7
5,0.9074,2015/7/7
5,0.9437,2015/7/7
5,0.8508,2015/7/7
5,0.9588,2015/7/7
5,0.8844,2015/7/7
5,0.8208,2015/7/7
5,0.6588,2015/7/7
4,0.9847,2015/7/7
5,0.7848,2015/7/7
5,0.9726,2015/7/7
5,0.9097,2015/7/7
5,0.4939,2015/7/7
5,0.9297,2015/7/7
4,0.3804,2015/7/6
5,0.9799,2015/7/6
5,0.8748,2015/7/6
5,0.4939,2015/7/6
4,0.9318,2015/7/6
4,0.3612,2015/7/6
3,-0.2411,2015/7/6
4,0.4939,2015/7/6
3,0.8419,2015/7/6
5,0.4404,2015/7/6
5,0.7469,2015/7/6
5,0.9411,2015/7/6
5,0.5719,2015/7/6
5,0.9273,2015/7/5
5,0.836,2015/7/5
5,0.4588,2015/7/5
3,0,2015/7/5
5,0.5719,2015/7/5
5,0.685,2015/7/5
5,0.9355,2015/7/5
5,0,2015/7/5
4,0.6369,2015/7/5
1,0.4524,2015/7/5
1,-0.7425,2015/7/4
4,-0.144,2015/7/4
5,0.926,2015/7/4
5,0.896,2015/7/4
5,0.9777,2015/7/4
5,0.9081,2015/7/3
5,0.6114,2015/7/3
3,0.8681,2015/7/3
1,0.8387,2015/7/3
5,0.9903,2015/7/3
5,-0.2704,2015/7/3
3,0.9084,2015/7/3
5,0.296,2015/7/3
5,0.7564,2015/7/3
5,0.4753,2015/7/3
5,0.8176,2015/7/2
5,0.9369,2015/7/2
3,-0.1027,2015/7/2
5,0.9689,2015/7/2
5,0.9106,2015/7/2
5,0.9414,2015/7/2
5,0,2015/7/2
5,0.6114,2015/7/2
5,0.9791,2015/7/2
5,0.9571,2015/7/2
5,0.9763,2015/7/2
5,0.9106,2015/7/2
5,0.9106,2015/7/2
3,-0.2228,2015/7/2
5,0.9369,2015/7/2
5,0.6114,2015/7/2
1,-0.6395,2015/7/1
5,0.7906,2015/7/1
5,0,2015/7/1
5,0.8956,2015/7/1
4,0.7579,2015/7/1
4,-0.3053,2015/7/1
5,0.7351,2015/7/1
4,0.6124,2015/7/1
5,0.5719,2015/7/1
5,0.7906,2015/7/1
5,0.8608,2015/7/1
5,0.6369,2015/6/30
5,0.9651,2015/6/30
5,0.5719,2015/6/30
5,0.9575,2015/6/30
5,0.8364,2015/6/30
5,0.5093,2015/6/30
5,0.8322,2015/6/30
5,0.6588,2015/6/30
5,0,2015/6/30
5,0.6588,2015/6/30
4,0.7269,2015/6/30
5,0.6369,2015/6/30
5,0.8316,2015/6/30
4,0,2015/6/29
5,0.3612,2015/6/29
4,0.9017,2015/6/29
4,0,2015/6/29
4,0.5719,2015/6/29
5,0.8439,2015/6/29
3,0,2015/6/29
4,0.6588,2015/6/29
2,0.296,2015/6/29
5,0.8011,2015/6/29
5,-0.7097,2015/6/29
5,0.5095,2015/6/29
5,0.9467,2015/6/29
5,0.9388,2015/6/29
1,-0.7981,2015/6/29
5,0.9274,2015/6/29
5,0.5023,2015/6/29
5,0.3182,2015/6/29
5,0.9599,2015/6/29
5,0.9888,2015/6/29
5,0.9471,2015/6/28
3,0.6249,2015/6/28
5,0.9377,2015/6/28
5,0.9311,2015/6/28
5,0,2015/6/28
5,0.5093,2015/6/28
5,0.2732,2015/6/28
3,0.9217,2015/6/28
4,0.7693,2015/6/28
3,0.3382,2015/6/28
5,0.7475,2015/6/28
5,0.6249,2015/6/28
5,0.959,2015/6/28
5,0.6249,2015/6/28
5,0.9479,2015/6/28
5,0.4404,2015/6/27
1,-0.5526,2015/6/27
5,0,2015/6/27
5,0.2382,2015/6/27
5,0.8767,2015/6/27
5,0.9747,2015/6/27
5,0.5093,2015/6/27
5,0.4404,2015/6/27
5,0.9453,2015/6/27
5,0.9466,2015/6/27
4,0.6249,2015/6/27
5,0.8658,2015/6/27
5,0.8316,2015/6/27
4,0.8519,2015/6/27
5,0.9153,2015/6/27
5,0.6696,2015/6/26
5,0.8903,2015/6/26
5,0,2015/6/26
5,0.4588,2015/6/26
5,0.6249,2015/6/26
4,0.6588,2015/6/26
5,0.9538,2015/6/26
5,0.9426,2015/6/26
5,0.6369,2015/6/26
5,0,2015/6/25
5,0.9432,2015/6/25
3,-0.3252,2015/6/25
4,0.9761,2015/6/25
1,0,2015/6/25
