,综合得分指数
229,0.1463966689234907
230,0.214613080563761
231,0.21036083972634492
232,0.171217839718035
233,0.15200225190541564
234,0.1876770069100463
235,0.2095244175671129
236,0.2291745085034669
237,0.2014575089099467
238,0.2077679293500073
239,0.2117117073371283
240,0.17448001423377113
241,0.24925413958985973
242,0.17290267244335203
243,0.2085575229291426
244,0.34447666271132665
245,0.21046578282133266
246,0.20239111504514257
247,0.5487982696808082
248,0.2023209842390113
249,0.2338645062926416
250,0.22780107810563954
251,0.23246002302972085
252,0.15330976479130046
253,0.20289669534644147
254,0.19100553913018373
255,0.20972031115248746
256,0.5292451663255207
257,0.1878358360921715
258,0.19513670361562374
259,0.20437866468200472
260,0.41157387670915835
261,0.17835473302548377
262,0.20277159235814315
263,0.22363654199172944
264,0.18057953063897314
265,0.2356380307239997
266,0.1167474653778667
267,0.20722914669033587
268,0.18326317315759624
269,0.1583399220959746
270,0.20718755362282568
271,0.20777501009438068
272,0.20633722453710351
273,0.20444927823544767
274,0.21415221856348005
275,0.2025654098405509
276,0.15246250460724564
277,0.22913157149342447
278,0.21009646995912054
279,0.24869563160007313
280,0.21857600229425161
281,0.5462194500985305
282,0.16228373069562826
283,0.1625161830425698
284,0.4209249934700919
285,0.5698669988903903
286,0.20649562006272612
287,0.21208364392079906
288,0.1624147534172635
289,0.21134068570317868
290,0.1684132015377814
291,0.18317413079670203
292,0.20828812651805653
293,0.2032930036634013
294,0.21274930547088125
295,0.2096611079271883
296,0.2131095246089477
297,0.21163786970268686
298,0.2105756811336755
299,0.2310130320287208
300,0.12994823729739485
301,0.2079696111007275
302,0.563557556268744
303,0.20111774759540998
304,0.1353708899721356
305,0.5232995264875584
306,0.19809388851283213
307,0.1792827152776611
308,0.22614255763170993
309,0.5297628170114722
310,0.5149111257133054
311,0.17834953101876644
312,0.24305844122742334
313,0.2074501078212432
314,0.20585794415156256
315,0.20923154897110205
316,0.23122753839277063
317,0.17011557268659522
318,0.27246362365060567
319,0.20368409672987506
320,0.5697293614493855
321,0.19766832580485272
322,0.22622060966152976
323,0.10392747783842593
324,0.19104127908044385
325,0.19861634972761938
326,0.2625035932915801
327,0.3555777053665242
328,0.2704313911256053
329,0.20729943859749156
330,0.20864052714990775
331,0.20644917324806533
332,0.1961573174387681
333,0.19488709597564066
334,0.17740637535482176
335,0.22427943846669554
336,0.18908743847604145
337,0.20395018347798252
338,0.20863072562081664
339,0.1995565778967647
340,0.21170300456005525
341,0.1732923170561256
342,0.19090413379856722
343,0.21041681669768153
344,0.5336123691253363
345,0.17714930364095285
346,0.3296811972071311
347,0.5360967582407725
348,0.19747572976712807
349,0.17392197268745516
350,0.17841271582407642
351,0.1246912753034933
352,0.14992667890601208
353,0.18372463293582528
354,0.1837685543306081
355,0.31896728283794085
356,0.19958050676854935
357,0.20416014636844845
358,0.15854884327697957
359,0.18956684237948807
360,0.17179747839627005
361,0.1388314307271342
362,0.21236014867827419
363,0.21544844861219542
364,0.14768299703481802
365,0.3588625427273762
366,0.2242391094410785
367,0.18889237252637367
368,0.18297325422721353
369,0.21010492705063416
370,0.21216390757059136
371,0.15034339694167775
372,0.1517136246791988
373,0.3160408713009963
374,0.1766450026755045
375,0.19468747922701427
376,0.17971720375713182
377,0.2157604603638808
378,0.2272869683632674
379,0.17944834130104031
380,0.17554138674039763
381,0.21008310649334336
382,0.1810297724643362
383,0.3458377796409644
384,0.15202953372991862
385,0.1964505901817245
386,0.20407632089474356
387,0.20573239512550054
388,0.21113212249406815
389,0.27790077231534
390,0.2667355191838577
391,0.2019669062609832
392,0.3859982893931558
393,0.14701317816665602
394,0.24002964991276166
395,0.19190728228294732
396,0.17301442029081832
397,0.17512570850008166
398,0.18777278943831932
399,0.1985070004782509
400,0.18993905416182397
401,0.20058502000536688
402,0.28202249064167617
403,0.2369858102539201
404,0.13223283519681808
405,0.20030160839428857
406,0.21668675789654232
407,0.192365899033921
408,0.21832832176639752
409,0.1992819269630844
410,0.20663704553870038
411,0.3919050556202934
412,0.202521763599612
413,0.1778583830208362
414,0.21080307907995097
415,0.23499685904448162
416,0.21053617678397793
417,0.19447867326892476
418,0.2081289071838081
419,0.20220402244740268
420,0.2274890952493649
421,0.30117921751180826
422,0.2031108745065567
423,0.2104693698781599
424,0.21095673370083287
425,0.20775897350899133
426,0.22139027714509404
427,0.12014487464218357
428,0.14356257173258605
429,0.18000893155094375
430,0.21019432314135036
431,0.1927040085936637
432,0.2033903417621589
433,0.1836129370706178
434,0.20572271979389906
435,0.38009060241722736
436,0.2100454009745242
437,0.21938277238008058
438,0.3259412538898778
439,0.20476662418317151
440,0.21665972761656543
441,0.2106921717237629
442,0.18112488012983935
443,0.16290334926751368
444,0.19542114396008048
445,0.20468859114194335
446,0.21832809569322698
447,0.2076548346423908
448,0.22092192920856996
449,0.2618193533380979
450,0.19032773205683
451,0.20266739620059154
452,0.20469318006434542
453,0.22193752961751584
454,0.2110930297393714
455,0.20212476675377594
456,0.18449923595971207
457,0.26087851088820774
458,0.20832868857782616
459,0.19757977801603202
460,0.20744459517485622
461,0.25180320745248225
462,0.17913541702282815
463,0.2035193540559136
464,0.2019575081984917
465,0.1990216976512188
466,0.20988620993411822
467,0.22773090817566347
468,0.1983987973690107
469,0.32553255531994674
470,0.11740771424215372
471,0.1975115332486157
472,0.257653345757229
473,0.2367335085121988
474,0.22347708100525426
475,0.23535161978497868
476,0.15218427222848707
477,0.21757221438564212
478,0.180655018253038
479,0.15588315597996857
480,0.21565807083613406
481,0.1436918413473254
482,0.13782784226181732
483,0.2092918856354763
484,0.2007486545599088
485,0.19623263125449697
486,0.22031702710849962
487,0.18869418544167477
488,0.20976454340236972
489,0.20316368835074322
490,0.19926301792895776
491,0.20378487274214796
492,0.15183329848084381
493,0.21391987248046168
494,0.19942601815228259
495,0.15148785878161408
496,0.2061520516460537
497,0.22544818335841443
498,0.2569914511681749
499,0.17860831387992981
500,0.22965550242638658
501,0.16299053344791842
502,0.18917495559054626
503,0.20526298117415845
504,0.22106323759680016
505,0.20276560389165205
506,0.11898585842667905
507,0.1515555760147211
508,0.20171160096455498
509,0.1984999117219956
510,0.17667552887856036
511,0.1380722733907097
512,0.18951745716493573
513,0.19855904011351685
514,0.17892896438692635
515,0.13895690166061964
516,0.2128288393864517
517,0.22492946051084386
518,0.20898374496212874
519,0.1882247971258705
520,0.18535032911890892
521,0.21581569878251497
522,0.19040456724315596
523,0.20186483711014774
524,0.18965315540162722
525,0.2131733054612225
526,0.17584534553718884
527,0.21892049151316575
528,0.21222659200900226
529,0.20825072399434544
530,0.20217315866395963
531,0.14055572862251478
532,0.2077759334097897
533,0.15132145601967248
534,0.20856588025832368
535,0.20803603034134827
536,0.18697603218818934
537,0.25017514452761364
538,0.1447598047675256
539,0.2038819910361359
540,0.2068003332811229
541,0.19521068843378997
542,0.19503983414793943
543,0.18251312376219725
544,0.20103509923373702
545,0.18927662377281074
546,0.1732586612360245
547,0.19586594017991213
548,0.3083967355345366
549,0.21058232114787775
550,0.21855823391692478
551,0.2056282558818206
552,0.14449297271654477
553,0.2109983082468162
554,0.24300165576444507
555,0.23701478115731617
556,0.14631610962925956
557,0.20693291473569772
558,0.2089533795528862
559,0.20254083281207258
560,0.23869118156927824
561,0.1537811006190907
562,0.2114196947521696
563,0.1954069869664404
564,0.2098629710699496
565,0.21335989377924325
566,0.1498665733521234
567,0.18587429337441874
568,0.20825993210465704
569,0.20672893842464174
570,0.2085955329039592
571,0.19987883517099006
572,0.28049378309925094
573,0.15235575313693214
574,0.19048541992435677
575,0.3909812237368722
576,0.43520155933693194
577,0.2037272997191213
578,0.22223659671985768
579,0.20729918886786516
580,0.15769325431720219
581,0.26834671745295263
582,0.1500382569908906
583,0.24100735688030644
584,0.1870859688180788
585,0.14998951110118183
586,0.20862790813142917
587,0.22761071642628453
588,0.1199507116246853
589,0.20555299488136533
590,0.20179603237114715
591,0.2044986357218808
592,0.22300216393424882
593,0.1223653059602782
594,0.17636807828277237
595,0.1974830851739976
596,0.17429439921360249
597,0.18297779321124927
598,0.2001058697536716
599,0.14426205261645733
600,0.2008795998449856
601,0.18582324385810814
602,0.210039673148448
603,0.18518051367595695
604,0.19284845279921692
605,0.21032293887096098
606,0.19040183853973017
607,0.21558883730614808
608,0.16117135471180888
609,0.2094034555475855
610,0.20212112892618742
611,0.22477357978996101
612,0.21179419753686862
613,0.22440233673233767
614,0.1862472508245909
615,0.2080195905864418
616,0.15037234615418515
617,0.21621001313655122
618,0.15924967125854225
619,0.21051189385234528
620,0.20541200007769883
621,0.2296408877499778
622,0.3156080101104614
623,0.1949632342020159
624,0.2052097712490548
625,0.19912030290223046
626,0.21126130565908138
627,0.18384735558790502
628,0.19071639397835555
629,0.18621522865812534
630,0.18425292247353384
631,0.20721978383370887
632,0.2037969540901632
633,0.17804794610670344
634,0.20958252863616414
635,0.18927151674656587
636,0.21484189975168455
637,0.20838123929774086
638,0.19971094530714797
639,0.19377178876162157
640,0.2104810882737768
641,0.1810961029999415
642,0.2809345785264859
643,0.18602821630344504
644,0.28977764156784086
645,0.19495934091607114
646,0.16960618499407248
647,0.19355706890409516
648,0.23816574328227505
649,0.3285110764535709
650,0.19049746910234858
651,0.1523281432643443
652,0.21130092549845955
653,0.20475232548822633
654,0.20830683324900096
655,0.20812518890478415
656,0.1819099358919639
657,0.21356063290298652
658,0.21274579229147375
659,0.18966087674700519
660,0.18529962340797468
661,0.20176444626032758
662,0.16876331280550494
663,0.20596617371077744
664,0.20857042635288284
665,0.20184733111992895
666,0.18847583242261182
667,0.3033603352741989
668,0.27349787774311657
669,0.20427391219222482
670,0.27373877004669683
671,0.19159022825865948
672,0.17720903443219968
673,0.18708506913787645
674,0.11707999077679855
675,0.12785970243844508
676,0.21644070873620974
677,0.23057003165992623
678,0.19784902232429125
679,0.22000530449876632
680,0.2477374783997936
681,0.19828712158437017
682,0.22019106198255023
683,0.14700317081992864
684,0.20723521462904868
685,0.2072490139784769
686,0.1844357516225676
687,0.15065108520801584
688,0.21628346531104195
689,0.1859825744276959
690,0.20977000895824655
691,0.20707657921962194
692,0.19873150871735434
693,0.16325904975487066
694,0.18519356354326477
695,0.15160883178015616
696,0.11938028891547632
697,0.15171187535467098
698,0.15257229801182332
699,0.18914321898687916
700,0.2074858651850047
701,0.15903835480951886
702,0.21001352764373382
703,0.1522432321378971
704,0.234019616816316
705,0.2070845912027418
706,0.2378439290175223
707,0.20814995517914664
708,0.19788519194676632
709,0.20349766130085642
710,0.18429239902670397
711,0.21082927563730042
712,0.265656468862722
713,0.197148293516766
714,0.2073062272258683
715,0.18942740194659263
716,0.20430234428141045
717,0.2244873139396678
718,0.20442060357547132
719,0.15040877492509117
720,0.2231383818231282
721,0.12347409989481367
722,0.22198653844122926
723,0.19216663805272785
724,0.20371324696195714
725,0.23747769317824538
726,0.19313302984559536
727,0.21053816824817878
728,0.21321306689341601
729,0.19700546343552935
730,0.2226582477936079
731,0.20799046547721076
732,0.19656430016921914
733,0.19058399372567583
734,0.17994718619862332
735,0.20719657209342798
736,0.187939264156512
737,0.20989384825077395
738,0.1955990619686741
739,0.24023071029086454
740,0.17943640448114603
741,0.15002419479547086
742,0.20176207916639324
743,0.15980793083050265
744,0.20803782531549844
745,0.21007973384381562
746,0.20670718815435507
747,0.13632053076213915
748,0.16776973696294042
749,0.22318345205560802
750,0.15040130746595903
751,0.21202597648010305
752,0.26438535368595467
753,0.15840902662759562
754,0.2069526240849474
755,0.1741553492475613
756,0.19763349429856442
757,0.20103183638276798
758,0.21860740110839563
759,0.20559566806134932
760,0.2035537807144239
761,0.15625115533698924
762,0.21826730537
763,0.1971091350584267
764,0.20837796924824975
765,0.20996771014034218
766,0.20326620160272307
767,0.2217386592327355
768,0.22480890307447934
769,0.151596605604581
770,0.176823440007392
771,0.18720900653220462
772,0.21415046297941118
773,0.23246014082576352
774,0.2871885674384452
775,0.21023873088723896
776,0.20123155678864774
777,0.42011043434507916
778,0.20550736419618018
779,0.18243208926937565
780,0.1344015600462069
781,0.32075707585390584
782,0.23783254390846603
783,0.19765074588962162
784,0.20835435922113382
785,0.25591192304005544
786,0.1959461157254998
787,0.21467634900458019
788,0.21473083508529273
789,0.20368300572970482
790,0.1910110330481972
791,0.2111291375495835
792,0.2183957247848268
793,0.13875121030123005
794,0.18946717555275175
795,0.20047940453185426
796,0.19580389949951957
797,0.1972271625621207
798,0.2092503563770587
799,0.1846888254968464
800,0.18999230551024185
801,0.16886430310761674
802,0.17995002195984372
803,0.20591769166465537
804,0.1936708718691694
805,0.2055108227979947
806,0.1880768856640889
807,0.2419119472042479
808,0.2069639397079151
809,0.19207542245826587
810,0.20228847294503463
811,0.20037633754810733
812,0.20944089588750153
813,0.13480676724166088
814,0.20144277586499237
815,0.20518326903013637
816,0.19910888553234457
817,0.15165985018367342
818,0.20907949160027883
819,0.18191777058160805
820,0.1982216280848634
821,0.2097256264975779
822,0.2260749817467849
823,0.19346574006180264
824,0.2117273927316817
825,0.19072429787769446
826,0.19373106254076455
827,0.17882462525303
828,0.24085840677072684
829,0.20801920626057002
830,0.2038714756700118
831,0.2089080669952156
832,0.22884210355624032
833,0.20646047098742795
834,0.16135225908484438
835,0.20722810885833362
836,0.17737777132178925
837,0.20930354170626297
838,0.26665180879933686
839,0.2173104144411113
840,0.20073849963104126
841,0.19899889229163967
842,0.20791795517354664
843,0.22466957453897285
844,0.21191283504581018
845,0.20471283389743253
846,0.19042674837714899
847,0.15168395961573275
848,0.17775779250218185
849,0.2498723421331595
850,0.3033791760998666
851,0.18971644394561737
852,0.16877672267670685
853,0.171511690127265
854,0.20190018596023682
855,0.1517644827078813
856,0.11732496680414013
857,0.3478762761300422
858,0.20785197955420848
859,0.2515882085903477
860,0.27021512717049384
861,0.19858964176727906
862,0.24570095517408663
863,0.20562035215444327
864,0.24300194992531668
865,0.254132149220536
866,0.21109468972222498
867,0.2067174283778435
868,0.2179778870753468
869,0.20772953886387222
870,0.18112142300906053
871,0.2074305057321782
872,0.17273740238306243
873,0.25707703125801445
874,0.20538682838370045
875,0.18035449897372546
876,0.24315397396762542
877,0.19941095987140708
878,0.15547668632179087
879,0.17962592060969243
880,0.20349555084896453
881,0.23348147538971745
882,0.2801652219680734
883,0.20810340981846714
884,0.16632874432314063
885,0.2467493616727327
886,0.24538868404774838
887,0.18724148596416557
888,0.16225155986868967
889,0.2137157252776042
890,0.1918142755157922
891,0.21534804511758834
892,0.1630145665776005
893,0.22056221521648478
894,0.20885201649741836
895,0.13483429646149941
896,0.2104534797618733
897,0.20835994481972156
898,0.2752395208348115
899,0.22458911875509624
900,0.20743912094806846
901,0.18813537544215092
902,0.2199025245589392
903,0.2678060530154873
904,0.21855781331856683
905,0.1355760075612413
906,0.23483007343445533
907,0.1670597518168918
908,0.1800988678934027
909,0.20087843463700983
910,0.2002545810629001
911,0.208868217559317
912,0.16502377399561133
913,0.22786366840740938
914,0.20804735143526926
915,0.21200908600533505
916,0.15093190699515746
917,0.18870546082169487
918,0.21103043088744344
919,0.20981573089720487
920,0.21644481280381542
921,0.19984788115849797
922,0.26312142157527996
923,0.19770601615652936
924,0.2136115321930478
925,0.1908780583029354
926,0.12484563119142457
927,0.19976173831872657
928,0.18115644924149427
929,0.20675980193059523
930,0.20364130803688255
931,0.14872185854758554
932,0.20811773056329874
933,0.22888713056327994
934,0.26317653864811147
935,0.19933614244966955
936,0.20470490782404613
937,0.22424798896616147
938,0.20958716210495798
939,0.18602338477962815
940,0.21064612712820155
941,0.22516052843399595
942,0.18143201863680825
943,0.20271250290333317
944,0.19586844557107874
945,0.1424794648377686
946,0.19183256547381639
947,0.1961787903029418
948,0.190675207079113
949,0.2192484747333295
950,0.13918510764446945
951,0.17359335481601745
952,0.20628612925845555
953,0.15046329440339987
954,0.18608874915360987
955,0.2313424314512832
956,0.15268495011323274
957,0.19198547497169466
958,0.16829446446850688
959,0.200933721016551
960,0.12219507827561367
961,0.21557344792191876
962,0.25951636771731196
963,0.20960795179096162
964,0.1209766974670541
965,0.21540020156886522
966,0.18089504751332353
967,0.20221057809209572
968,0.2096619185554792
969,0.24179529942946124
970,0.26472520301920555
971,0.18959732471327054
972,0.20813163888677086
973,0.20901840677811517
974,0.3424627882994577
975,0.4027712619020884
976,0.16687233117566444
977,0.23717024979718518
978,0.19796576389136405
979,0.16974533144298015
980,0.19944069518068536
981,0.1884615092237632
982,0.3170889216739214
983,0.18821411879870956
984,0.20928423416430209
985,0.18535366766229447
986,0.1529378981363833
987,0.16275308247866052
988,0.1413337600797149
989,0.2045261375618676
990,0.21081877161740742
991,0.1807594878236172
992,0.17753176374183985
993,0.20881875856306129
994,0.29774909355195867
995,0.2037213242961809
996,0.21403228735111224
997,0.2010936970330251
998,0.2600598925808488
999,0.21477286818407676
1000,0.19231015325319809
1001,0.20606396712540215
1002,0.1314757525952536
1003,0.17922242784313927
1004,0.18942124477126407
1005,0.19122548299399786
1006,0.24340364437589365
1007,0.2249748869683013
1008,0.22571253527157942
1009,0.15266036417597462
1010,0.20842712413570594
1011,0.13527712445027412
1012,0.2113063348463246
1013,0.1781248723075796
1014,0.23565301468184097
1015,0.1970921517524029
1016,0.16527761172818872
1017,0.27297786246108835
1018,0.2713768811549458
1019,0.17680174376785643
1020,0.17692536568286585
1021,0.20255085577476717
1022,0.1263821156528853
1023,0.20969616426760787
1024,0.21315914795741417
1025,0.20793965327482897
1026,0.1255777713458617
1027,0.21158451763698896
1028,0.15226651712544384
1029,0.16926198633046466
1030,0.17328986205360336
1031,0.19967799120344285
1032,0.20183941641649722
1033,0.2081572181117429
1034,0.19764532107304655
1035,0.236449904044905
1036,0.2322022204228071
1037,0.17642639338926752
1038,0.2072175524819345
1039,0.22292494623593317
1040,0.19280043645535716
1041,0.1887528381035568
1042,0.2100546598304899
1043,0.24654180015058771
1044,0.1397493839900993
1045,0.18947816071037554
1046,0.1544273101026959
1047,0.1863777152122282
1048,0.227726535119407
1049,0.1364245688327823
1050,0.17240150651890218
1051,0.2341127914480247
1052,0.16942964839096342
1053,0.21679289701638693
1054,0.20491665339669346
1055,0.21396964778307173
1056,0.21103353227865465
1057,0.19963706481701565
1058,0.17998234963888704
1059,0.20814643448265138
1060,0.205750674204238
1061,0.20665309213442787
1062,0.20215482305569296
1063,0.18604809287953056
1064,0.210722312249587
1065,0.2078191511999788
1066,0.1522613093506582
1067,0.34713549393373283
1068,0.2668577163997537
1069,0.24887211285066874
1070,0.2418653613475914
1071,0.2490700980846005
1072,0.21328444365263136
1073,0.20454789821135164
1074,0.19495306077883498
1075,0.20035203986462552
1076,0.3434231960634719
1077,0.17522465790851563
1078,0.15390625062136848
1079,0.19757367414899113
1080,0.28560471574018403
1081,0.1936346066381558
1082,0.1901522759351084
1083,0.2101023682692864
1084,0.1841597132748334
1085,0.18303259440790312
1086,0.21617321550677296
1087,0.20044334119956045
1088,0.18870345768810337
1089,0.19768344652103068
1090,0.2344172968617332
1091,0.20984240793233863
1092,0.18863364063347274
1093,0.19272715212513447
1094,0.24087142466760503
1095,0.1885810198407608
1096,0.1824513524533591
1097,0.21847740493736037
1098,0.2032820299591074
1099,0.20340576144588346
1100,0.19424849153444
1101,0.1952215434660957
1102,0.34714075102504294
1103,0.16990773543376642
1104,0.14760966679812607
1105,0.20136860751832966
1106,0.14464648905118987
1107,0.12201394917958197
1108,0.18972705171688162
1109,0.20790407170047964
1110,0.17761124862261776
1111,0.2031212716674963
1112,0.19677626285387362
1113,0.20100708271746787
1114,0.22190507860378764
1115,0.13794832940399965
1116,0.1913483374141966
1117,0.21900167467238965
1118,0.20503961907139356
1119,0.24785966146192473
1120,0.19552382769256293
1121,0.22666104965465717
1122,0.2070197248045252
1123,0.20546704218563583
1124,0.18742339082291531
1125,0.18765762419673723
1126,0.1961973602361156
1127,0.2051749971731311
1128,0.20397658187362516
1129,0.17828277729175307
1130,0.2101419725073222
1131,0.21615945271183865
1132,0.2056779302252031
1133,0.3287147484045681
1134,0.2031182420783164
1135,0.1875095046501252
1136,0.19697004914031024
1137,0.2091334890379965
1138,0.21865409738705685
1139,0.211824636263484
1140,0.20976037957529906
1141,0.13904826194429543
1142,0.296388724172018
1143,0.17049233039898987
1144,0.20578773074277185
1145,0.15241165923596037
1146,0.20175692873321274
1147,0.2074057049215216
1148,0.2019694375172546
1149,0.13845772902027942
1150,0.22236839082874182
1151,0.21766573456033186
1152,0.21125638160759377
1153,0.2096459188094478
1154,0.19792523722319322
1155,0.1949900580276318
1156,0.224005062485783
1157,0.1877301543704618
1158,0.1924985227357763
1159,0.18922801087793673
1160,0.19634374178467096
1161,0.15112878897192433
1162,0.25723350646521187
1163,0.18773481906234893
1164,0.1786756391813982
1165,0.2038935740879064
1166,0.20567574827892204
1167,0.227562598052555
1168,0.1862025261118062
1169,0.20389622538834098
1170,0.19291466611134903
1171,0.17164489867354446
1172,0.2077168986781398
1173,0.17554397733274432
1174,0.2021953856841734
1175,0.19582176578599222
1176,0.17683327021778017
1177,0.21108898880757332
1178,0.20365232632357352
1179,0.23961004577483755
1180,0.21220730873351457
1181,0.2065283012681067
1182,0.20974248057950354
1183,0.1821539471375031
1184,0.15309073423520386
1185,0.18587713482725898
1186,0.23542903111034352
1187,0.186142622115393
1188,0.1961616235774891
1189,0.2206214661896054
1190,0.19978416259737564
1191,0.2743443244708184
1192,0.20899032361655745
1193,0.19521117004813474
1194,0.22890036883899725
1195,0.17139485564110435
1196,0.1979051840257784
1197,0.21062246429641104
1198,0.23497084579295505
1199,0.20791195473176616
1200,0.1523713842114779
1201,0.20982524054235277
1202,0.17295656107539498
1203,0.14069754195157944
1204,0.21176905463718537
1205,0.20027513606113814
1206,0.16102796276273804
1207,0.23762562368141607
1208,0.20274632146211924
1209,0.15107080024870417
1210,0.20298446812802182
1211,0.17775619389704192
1212,0.2575009679969894
1213,0.299622161508781
1214,0.19946965447886256
1215,0.20889846233718187
1216,0.2094294379422911
1217,0.14320794741394052
1218,0.14871479619161282
1219,0.1719178699203941
1220,0.2169946776096392
1221,0.337533930630269
1222,0.19670631216109113
1223,0.17012306999029442
1224,0.2104178688262232
1225,0.15200488142070998
1226,0.15166739599546586
1227,0.20612744648417125
1228,0.1773996748813414
1229,0.13752069657015786
1230,0.20895572062619047
1231,0.12205398915652775
1232,0.17684905955932098
1233,0.21507164721225774
1234,0.1352586003463192
1235,0.20902692425781563
1236,0.21560243249695268
1237,0.25730836341799845
1238,0.3260780880522992
1239,0.210123282267236
1240,0.2043320324641944
1241,0.20639072905196926
1242,0.11905969549319152
1243,0.2480331404143149
1244,0.24663101753553723
1245,0.18961953827822636
1246,0.19156688640574598
1247,0.18802959090203186
1248,0.16942400585978543
1249,0.20398412967804352
1250,0.14046388687069458
